datetime,SanDiegoHum,SanDiegoPressure,SanDiegoTemp
2012-11-30,70.66666666666667,1016.75,288.96791666666655
2012-12-01,86.625,1021.375,290.07
2012-12-02,87.16666666666667,1020.0,290.11083333333323
2012-12-03,77.95833333333333,1020.2083333333334,290.0058333333332
2012-12-04,80.25,1021.2083333333334,289.08854166666674
2012-12-05,82.5,1022.4166666666666,289.75083333333333
2012-12-06,80.16666666666667,1020.5416666666666,288.75083333333333
2012-12-07,79.41666666666667,1016.5,288.17795833333327
2012-12-08,84.41666666666667,1014.0416666666666,288.12833333333333
2012-12-09,72.375,1009.7083333333334,288.76812499999994
2012-12-10,77.70833333333333,1016.0416666666666,286.56458333333336
2012-12-11,72.125,1019.5833333333334,286.77833333333336
2012-12-12,60.85,1017.421052631579,286.95979166666666
2012-12-13,77.68181818181819,1015.3181818181819,286.35083333333336
2012-12-14,77.79166666666667,1011.0416666666666,287.0970833333334
2012-12-15,52.958333333333336,1011.25,285.24166666666673
2012-12-16,73.45833333333333,1016.1666666666666,284.20750000000004
2012-12-17,63.583333333333336,1020.4166666666666,285.02000000000004
2012-12-18,82.25,1021.0416666666666,286.94624999999996
2012-12-19,81.04166666666667,1015.5416666666666,286.84375
2012-12-20,42.25,1018.625,283.15062500000005
2012-12-21,32.68181818181818,1022.5,283.7660416666667
2012-12-22,52.0,1019.25,283.0783333333333
2012-12-23,67.58333333333333,1019.9166666666666,283.294375
2012-12-24,66.125,1022.5833333333334,283.90458333333333
2012-12-25,80.25,1020.7916666666666,285.04249999999996
2012-12-26,75.20833333333333,1018.5833333333334,284.99541666666664
2012-12-27,73.375,1016.375,284.61541666666665
2012-12-28,67.08333333333333,1016.2916666666666,284.56354166666665
2012-12-29,62.125,1019.5416666666666,283.12958333333336
2012-12-30,53.31818181818182,1019.0833333333334,283.4563541666666
2012-12-31,83.375,1015.375,282.41437499999995
2013-01-01,68.0,1019.875,280.98166666666674
2013-01-02,52.0,1023.1666666666666,282.58250000000004
2013-01-03,35.72727272727273,1017.0416666666666,284.3045833333333
2013-01-04,45.875,1019.1666666666666,283.4074999999999
2013-01-05,31.25,1023.9166666666666,283.20911458333336
2013-01-06,40.0,1024.375,283.08333333333337
2013-01-07,67.91666666666667,1023.0416666666666,283.0129166666666
2013-01-08,69.30434782608695,1018.0833333333334,283.8633055555417
2013-01-09,57.608695652173914,1018.1666666666666,284.0797916666666
2013-01-10,80.08695652173913,1024.1818181818182,283.2513631944583
2013-01-11,68.58333333333333,1017.9166666666666,285.23278472220835
2013-01-12,42.625,1020.375,282.8354166666667
2013-01-13,47.31818181818182,1020.5416666666666,280.7755833333333
2013-01-14,39.125,1020.5416666666666,280.5863541666667
2013-01-15,40.78260869565217,1022.0416666666666,280.4612500000001
2013-01-16,26.166666666666668,1028.125,280.65479166666665
2013-01-17,37.69565217391305,1022.3181818181819,283.39266666666657
2013-01-18,40.40909090909091,1020.5,286.00583333333327
2013-01-19,43.22727272727273,1019.4583333333334,288.07958333333335
2013-01-20,39.0,1018.625,288.6358333333333
2013-01-21,33.083333333333336,1019.5833333333334,288.4865208333333
2013-01-22,25.333333333333332,1016.4583333333334,289.15416666666664
2013-01-23,20.541666666666668,1016.5416666666666,290.1033333333333
2013-01-24,33.09090909090909,1017.6666666666666,290.99645833333335
2013-01-25,50.916666666666664,1019.9583333333334,290.2308333333333
2013-01-26,76.08333333333333,1020.4166666666666,288.7903333333334
2013-01-27,90.79166666666667,1017.9583333333334,287.5016041666666
2013-01-28,80.29166666666667,1017.4583333333334,285.72448611112503
2013-01-29,59.25,1030.1666666666667,279.642298611125
2013-01-30,65.75,1026.6666666666667,281.9161875
2013-01-31,65.75,1024.5,284.09333333333336
2013-02-01,51.958333333333336,1022.8333333333334,286.04875
2013-02-02,53.958333333333336,1019.5833333333334,287.7941666666667
2013-02-03,56.833333333333336,1020.9166666666666,288.551875
2013-02-04,59.333333333333336,1019.7916666666666,289.8495833333334
2013-02-05,81.91666666666667,1018.25,286.1310416666666
2013-02-06,77.95833333333333,1018.2916666666666,285.0533333333334
2013-02-07,65.91666666666667,1017.8333333333334,285.84020833333324
2013-02-08,70.54166666666667,1019.75,284.50000000000006
2013-02-09,62.208333333333336,1017.6666666666666,284.54624999999993
2013-02-10,67.45833333333333,1016.0,282.3706250000001
2013-02-11,59.0,1019.3333333333334,282.47999999999996
2013-02-12,58.041666666666664,1019.8333333333334,282.82474999999994
2013-02-13,53.73913043478261,1025.25,283.27992361112496
2013-02-14,60.65,1024.625,283.4150000000001
2013-02-15,72.04166666666667,1021.2916666666666,284.6941666666666
2013-02-16,47.166666666666664,1020.5,288.67520833333333
2013-02-17,22.875,1020.0416666666666,291.2929166666667
2013-02-18,46.041666666666664,1016.0,286.89208333333335
2013-02-19,65.91666666666667,1017.5416666666666,285.39479166666666
2013-02-20,59.333333333333336,1015.7083333333334,284.3243055555417
2013-02-21,56.69565217391305,1010.625,283.084173611125
2013-02-22,58.0,1016.625,282.5466666666667
2013-02-23,66.66666666666667,1020.375,282.76333333333326
2013-02-24,59.625,1020.5,283.98375000000004
2013-02-25,57.583333333333336,1017.75,284.9884861111249
2013-02-26,33.416666666666664,1022.2916666666666,284.81366666666673
2013-02-27,48.583333333333336,1018.4166666666666,284.1608333333333
2013-02-28,44.583333333333336,1022.375,286.6147145833333
2013-03-01,26.791666666666668,1024.5,287.79625000000004
2013-03-02,23.125,1024.4166666666667,290.9352083333333
2013-03-03,20.91304347826087,1022.0,292.7260416666667
2013-03-04,39.0,1019.375,289.4897916666667
2013-03-05,70.79166666666667,1018.2916666666666,287.16895833333336
2013-03-06,71.29166666666667,1021.5,286.0329624999999
2013-03-07,62.041666666666664,1021.4583333333334,285.46562500000005
2013-03-08,63.25,1017.4583333333334,285.1525208333333
2013-03-09,72.58333333333333,1013.25,284.42
2013-03-10,62.916666666666664,1021.375,283.69497916666666
2013-03-11,63.875,1023.7083333333334,284.7803125
2013-03-12,53.78260869565217,1022.7826086956521,287.07972916666665
2013-03-13,68.83333333333333,1020.2173913043479,287.0767083333333
2013-03-14,76.28571428571429,1019.3809523809524,288.8852847222083
2013-03-15,78.20833333333333,1019.7916666666666,288.56775
2013-03-16,82.29166666666667,1018.2083333333334,287.7985416666667
2013-03-17,80.58333333333333,1016.2916666666666,286.40177083333333
2013-03-18,79.04166666666667,1017.8333333333334,286.65672916666665
2013-03-19,75.70833333333333,1016.8333333333334,287.0368333333334
2013-03-20,69.70833333333333,1019.0833333333334,287.892
2013-03-21,75.58333333333333,1018.5,288.28999999999996
2013-03-22,81.375,1014.7083333333334,287.58958333333334
2013-03-23,73.16666666666667,1011.125,287.97083333333336
2013-03-24,77.91666666666667,1013.9166666666666,286.85374999999993
2013-03-25,79.36363636363636,1015.7826086956521,287.2379166666667
2013-03-26,79.08333333333333,1014.1666666666666,288.10374999999993
2013-03-27,78.58333333333333,1014.7083333333334,288.2406041666667
2013-03-28,74.16666666666667,1015.1666666666666,287.70374999999996
2013-03-29,71.68181818181819,1017.4090909090909,288.0508333333334
2013-03-30,78.63636363636364,1018.2727272727273,288.675
2013-03-31,75.05,1019.4,289.1066666666667
2013-04-01,74.875,1020.0,288.3504583333333
2013-04-02,74.91304347826087,1020.3913043478261,288.2966666666667
2013-04-03,75.13636363636364,1019.1818181818181,287.9966666666666
2013-04-04,78.0952380952381,1017.8636363636364,287.75083333333333
2013-04-05,77.27272727272727,1018.3333333333334,288.46770833333335
2013-04-06,76.26086956521739,1018.9565217391304,289.0783333333333
2013-04-07,72.91666666666667,1018.125,288.8787499999999
2013-04-08,73.23809523809524,1014.6818181818181,288.7433333333334
2013-04-09,73.95833333333333,1010.4166666666666,287.46458333333334
2013-04-10,68.25,1011.625,286.7120833333333
2013-04-11,49.041666666666664,1017.0833333333334,288.18375000000003
2013-04-12,47.583333333333336,1015.0416666666666,289.12833333333333
2013-04-13,69.20833333333333,1010.6666666666666,288.3979166666666
2013-04-14,76.0,1012.5833333333334,287.8616666666667
2013-04-15,74.47826086956522,1012.4782608695652,286.48625
2013-04-16,85.66666666666667,1012.375,285.8654166666667
2013-04-17,62.36842105263158,1014.3684210526316,285.856875
2013-04-18,55.708333333333336,1017.4583333333334,286.3175
2013-04-19,31.08695652173913,1020.1666666666666,289.34749999999997
2013-04-20,22.791666666666668,1020.5,290.46791666666667
2013-04-21,32.23809523809524,1016.0833333333334,290.81297916666665
2013-04-22,73.91304347826087,1015.7083333333334,290.235
2013-04-23,73.29166666666667,1016.1666666666666,288.8166666666668
2013-04-24,63.041666666666664,1014.5416666666666,288.71083333333337
2013-04-25,67.875,1014.3333333333334,287.99625
2013-04-26,62.291666666666664,1016.9166666666666,288.8289375
2013-04-27,66.21739130434783,1020.2173913043479,289.33250000000004
2013-04-28,73.83333333333333,1020.4583333333334,289.65083333333337
2013-04-29,76.3913043478261,1016.5652173913044,289.5691666666667
2013-04-30,75.45454545454545,1013.0,289.43458333333336
2013-05-01,68.0,1011.65,288.91770833333334
2013-05-02,65.5,1014.0454545454545,290.0329166666667
2013-05-03,66.80952380952381,1018.6666666666666,291.5896666666667
2013-05-04,27.692307692307693,1015.7692307692307,294.96000000000004
2013-05-05,74.0,1010.0,291.06541666666675
2013-05-06,67.34782608695652,1012.695652173913,289.6120833333334
2013-05-07,79.29166666666667,1015.5,288.52916666666664
2013-05-08,73.22727272727273,1017.1363636363636,289.60875
2013-05-09,67.76470588235294,1019.1764705882352,288.98708333333326
2013-05-10,70.5,1019.3636363636364,289.7295833333334
2013-05-11,66.41666666666667,1018.6666666666666,290.1783333333333
2013-05-12,73.3913043478261,1018.0434782608696,291.70374999999996
2013-05-13,70.26086956521739,1017.4782608695652,293.4873125
2013-05-14,42.0,1014.4285714285714,297.5047916666667
2013-05-15,63.05263157894737,1014.578947368421,294.2991666666666
2013-05-16,68.56521739130434,1016.5652173913044,290.61875
2013-05-17,64.27777777777777,1015.8421052631579,290.1302083333333
2013-05-18,66.71428571428571,1015.2857142857143,290.2925
2013-05-19,63.0,1016.7333333333333,290.74875
2013-05-20,67.89473684210526,1015.5,291.1033333333333
2013-05-21,68.15789473684211,1014.2631578947369,291.3604166666666
2013-05-22,73.66666666666667,1013.0952380952381,291.6429166666666
2013-05-23,72.95652173913044,1010.7916666666666,291.09791666666666
2013-05-24,66.73913043478261,1011.6086956521739,289.7516666666667
2013-05-25,66.0,1013.9,290.0158333333334
2013-05-26,67.33333333333333,1015.2380952380952,289.46708333333333
2013-05-27,68.8695652173913,1016.304347826087,289.59666666666664
2013-05-28,68.45833333333333,1015.5,289.64250000000004
2013-05-29,68.76190476190476,1011.65,290.4552083333333
2013-05-30,73.04347826086956,1009.2608695652174,291.1433333333333
2013-05-31,67.26086956521739,1009.5217391304348,292.03541666666666
2013-06-01,73.17391304347827,1011.9130434782609,291.5945833333333
2013-06-02,76.54166666666667,1010.4166666666666,291.56250000000006
2013-06-03,80.43478260869566,1009.5217391304348,290.7849999999999
2013-06-04,72.42105263157895,1010.0,291.38916666666665
2013-06-05,72.54166666666667,1013.0833333333334,291.16166666666675
2013-06-06,72.625,1015.25,291.3520833333334
2013-06-07,78.75,1013.2083333333334,290.7975
2013-06-08,78.0,1011.9583333333334,290.1354166666667
2013-06-09,82.08333333333333,1009.9583333333334,290.3216666666667
2013-06-10,77.83333333333333,1011.7916666666666,290.4795833333333
2013-06-11,74.0,1012.2083333333334,291.0299791666667
2013-06-12,78.875,1012.9166666666666,291.43666666666655
2013-06-13,82.58333333333333,1014.875,290.9407291666667
2013-06-14,75.95833333333333,1015.2916666666666,291.2645208333333
2013-06-15,74.29166666666667,1012.7916666666666,290.43874999999997
2013-06-16,78.875,1012.375,289.6508333333333
2013-06-17,73.20833333333333,1014.4166666666666,290.31749999999994
2013-06-18,70.45833333333333,1013.5833333333334,291.1483333333333
2013-06-19,73.95833333333333,1012.5416666666666,291.359
2013-06-20,71.83333333333333,1013.5833333333334,290.9992416666667
2013-06-21,67.58333333333333,1017.3333333333334,291.31962500000003
2013-06-22,70.41666666666667,1013.75,291.98687291666664
2013-06-23,72.5,1013.0416666666666,291.49516666666676
2013-06-24,72.75,1011.1666666666666,290.91354166666673
2013-06-25,71.125,1010.5,291.02625
2013-06-26,75.04166666666667,1012.9583333333334,292.27375
2013-06-27,70.625,1013.125,293.8272083333334
2013-06-28,71.625,1014.8333333333334,295.3588541666666
2013-06-29,70.625,1013.7916666666666,295.4629166666667
2013-06-30,61.833333333333336,1010.25,296.48525
2013-07-01,60.333333333333336,1007.75,297.1185416666666
2013-07-02,68.75,1000.5416666666666,297.1634999999999
2013-07-03,76.04166666666667,1003.6666666666666,294.8165208333333
2013-07-04,71.75,1003.2083333333334,295.86652083333325
2013-07-05,82.45833333333333,1006.7083333333334,293.7847083333333
2013-07-06,76.0,1009.0833333333334,292.84229166666665
2013-07-07,75.875,1008.2916666666666,293.01708333333335
2013-07-08,76.58333333333333,1008.7083333333334,293.25416666666666
2013-07-09,76.41666666666667,1010.5,294.32749999999993
2013-07-10,70.5,1013.5,295.42375
2013-07-11,70.70833333333333,1013.6666666666666,295.09937499999995
2013-07-12,79.125,1013.0833333333334,293.9148749999999
2013-07-13,78.91666666666667,1012.3333333333334,294.20624999999995
2013-07-14,76.75,1012.3333333333334,294.45500000000004
2013-07-15,69.58333333333333,1013.9166666666666,294.8085416666666
2013-07-16,67.25,1008.9583333333334,295.033625
2013-07-17,69.8695652173913,1011.0416666666666,294.40291666666667
2013-07-18,70.0,1014.3333333333334,293.5585416666667
2013-07-19,76.91666666666667,1014.0,294.00562500000007
2013-07-20,83.86363636363636,1011.5833333333334,292.80125
2013-07-21,82.33333333333333,1010.3333333333334,291.3108333333333
2013-07-22,83.20833333333333,1009.8333333333334,291.9308333333334
2013-07-23,78.83333333333333,1014.3333333333334,293.206013888875
2013-07-24,75.5,1014.4166666666666,293.8858333333333
2013-07-25,75.08333333333333,1013.25,293.3854166666667
2013-07-26,77.16666666666667,1014.0416666666666,292.91937500000006
2013-07-27,76.20833333333333,1016.1666666666666,293.2295833333333
2013-07-28,81.0,1015.0,293.0316666666667
2013-07-29,78.16666666666667,1012.4166666666666,291.83833333333337
2013-07-30,76.91666666666667,1013.0,291.42416666666674
2013-07-31,78.625,1017.0833333333334,291.69816666666657
2013-08-01,81.20833333333333,1017.5,291.35020833333334
2013-08-02,71.0,1015.4166666666666,291.32395833333334
2013-08-03,74.95833333333333,1013.125,292.2456458333333
2013-08-04,76.375,1013.5,291.87500000000006
2013-08-05,81.45833333333333,1014.3333333333334,291.1566666666666
2013-08-06,84.58333333333333,1013.875,292.1254166666667
2013-08-07,78.125,1015.1666666666666,291.60433333333333
2013-08-08,82.04166666666667,1016.3333333333334,291.768875
2013-08-09,73.95833333333333,1016.5,291.82337499999994
2013-08-10,78.5,1013.4166666666666,291.0492083333334
2013-08-11,78.3913043478261,1014.2916666666666,289.498125
2013-08-12,77.16666666666667,1014.0416666666666,290.77625
2013-08-13,77.125,1012.9166666666666,291.75416666666666
2013-08-14,74.45,1013.6666666666666,291.85871875
2013-08-15,79.125,1012.0,292.1698541666666
2013-08-16,77.16666666666667,1011.0,293.049875
2013-08-17,83.16666666666667,1008.7916666666666,294.2967499999999
2013-08-18,78.70833333333333,1011.0,294.54204166666665
2013-08-19,81.375,1010.3333333333334,293.45416666666665
2013-08-20,76.45833333333333,1011.1666666666666,292.6558333333334
2013-08-21,77.875,1012.0416666666666,293.2114583333333
2013-08-22,73.75,1010.6666666666666,294.49125
2013-08-23,67.16666666666667,1010.9166666666666,294.81958333333336
2013-08-24,67.41666666666667,1011.1666666666666,295.19683333333336
2013-08-25,72.20833333333333,1008.375,294.13954166666673
2013-08-26,70.83333333333333,1010.25,294.1816875
2013-08-27,65.5,1016.9583333333334,297.5535416666667
2013-08-28,61.166666666666664,1012.4166666666666,296.7685416666666
2013-08-29,62.583333333333336,1014.625,297.28819791666666
2013-08-30,57.625,1011.2916666666666,297.6772291666667
2013-08-31,69.91666666666667,1022.375,299.19728125
2013-09-01,77.41666666666667,1025.375,297.561875
2013-09-02,80.91666666666667,1013.125,295.5708958333333
2013-09-03,76.08333333333333,1018.8333333333334,297.6108708333333
2013-09-04,59.5,1017.5416666666666,297.72690624999996
2013-09-05,77.625,1013.2083333333334,298.2757152777916
2013-09-06,67.625,1012.7916666666666,299.6579701388749
2013-09-07,66.16666666666667,1013.7916666666666,298.69673958333334
2013-09-08,77.58333333333333,1012.7916666666666,296.5615979166667
2013-09-09,82.83333333333333,1018.8333333333334,294.58770833333335
2013-09-10,90.54166666666667,1020.6666666666666,293.85511111112504
2013-09-11,85.95833333333333,1021.5833333333334,292.94735416666657
2013-09-12,80.20833333333333,1015.7083333333334,293.4364819444167
2013-09-13,79.20833333333333,1013.875,294.0519895833333
2013-09-14,79.66666666666667,1005.625,293.3155277777916
2013-09-15,78.625,1005.5416666666666,294.38085416666655
2013-09-16,76.95833333333333,1010.5833333333334,294.8891222222083
2013-09-17,81.125,1010.5416666666666,292.69405555554164
2013-09-18,78.83333333333333,1007.7083333333334,292.21110416666664
2013-09-19,78.625,1008.9166666666666,290.9131875
2013-09-20,84.125,1007.7083333333334,291.5681249999583
2013-09-21,84.08333333333333,1012.5,290.5205555555417
2013-09-22,71.0,1013.5833333333334,291.4710354166666
2013-09-23,80.29166666666667,1015.75,291.4174131944582
2013-09-24,80.0,1020.6666666666666,294.29803472220834
2013-09-25,78.54166666666667,1019.125,292.2969166666666
2013-09-26,90.83333333333333,1018.3333333333334,290.89561111112505
2013-09-27,88.29166666666667,1022.5416666666666,290.6572916666667
2013-09-28,54.125,1012.0833333333334,293.5938333333333
2013-09-29,63.041666666666664,1012.0833333333334,292.66061805554153
2013-09-30,58.708333333333336,1019.25,292.047236111125
2013-10-01,48.625,1020.7916666666666,290.60617083333335
2013-10-02,74.25,1022.0416666666666,288.39416250000005
2013-10-03,74.58333333333333,1013.625,290.71619097220827
2013-10-04,70.41666666666667,1011.2916666666666,291.4752083333333
2013-10-05,48.54545454545455,1014.2083333333334,293.8023958333334
2013-10-06,52.666666666666664,1010.6666666666666,293.60132638887495
2013-10-07,69.25,1017.0,293.1890347222083
2013-10-08,69.91666666666667,1018.9166666666666,289.87585763887495
2013-10-09,68.83333333333333,1009.9166666666666,289.6754583333332
2013-10-10,78.70833333333333,1009.3333333333334,288.05895833333324
2013-10-11,86.125,1016.3333333333334,287.8916458333333
2013-10-12,84.54166666666667,1023.875,289.4496180555417
2013-10-13,82.66666666666667,1022.7916666666666,288.40540138887496
2013-10-14,66.41666666666667,1025.5416666666667,288.42353958333337
2013-10-15,66.375,1023.3333333333334,292.15695138891664
2013-10-16,69.29166666666667,1025.5833333333333,292.69830555554165
2013-10-17,64.875,1025.8333333333333,292.63856944445826
2013-10-18,73.79166666666667,1024.0,291.3943749999999
2013-10-19,67.83333333333333,1023.3333333333334,291.930576388875
2013-10-20,61.083333333333336,1018.8333333333334,290.7037986110833
2013-10-21,68.83333333333333,1018.0833333333334,287.874625
2013-10-22,70.875,1016.125,291.57893749999994
2013-10-23,71.875,1019.9583333333334,288.44287499999996
2013-10-24,77.0,1020.4166666666666,288.50496458333333
2013-10-25,71.375,1022.125,288.93352222224996
2013-10-26,73.41666666666667,1021.875,290.35750833333327
2013-10-27,74.41666666666667,1023.125,289.14754166666665
2013-10-28,92.25,1023.1666666666666,286.8926041666666
2013-10-29,92.83333333333333,1026.5,285.40893750000004
2013-10-30,80.20833333333333,1028.9583333333333,282.5714583333333
2013-10-31,69.95833333333333,1030.0,283.7541875000001
2013-11-01,61.291666666666664,1030.4166666666667,285.8100624999999
2013-11-02,48.375,1027.5833333333333,286.72460416666667
2013-11-03,68.125,1024.5,284.049375
2013-11-04,86.45833333333333,1022.625,282.7680208333333
2013-11-05,76.75,1027.4166666666667,282.3920208333333
2013-11-06,36.916666666666664,1025.6666666666667,286.52397569445833
2013-11-07,14.083333333333334,1018.875,291.38310416666667
2013-11-08,19.416666666666668,1015.75,290.3975000000001
2013-11-09,48.875,1015.875,289.0858333333333
2013-11-10,30.25,1017.7083333333334,290.44791666666674
2013-11-11,40.208333333333336,1018.0416666666666,288.9358333333334
2013-11-12,47.083333333333336,1018.8333333333334,290.3187500000001
2013-11-13,27.666666666666668,1016.4166666666666,293.32374999999996
2013-11-14,31.708333333333332,1013.0416666666666,293.04770833333333
2013-11-15,73.83333333333333,1007.7916666666666,289.66499999999996
2013-11-16,76.625,1009.375,288.41979166666664
2013-11-17,74.5,1013.8333333333334,287.7929791666666
2013-11-18,78.75,1017.9166666666666,288.25487499999997
2013-11-19,86.79166666666667,1017.375,288.0518541666667
2013-11-20,72.91666666666667,1014.9166666666666,288.69374999999997
2013-11-21,83.66666666666667,1013.3333333333334,289.01249999999993
2013-11-22,81.5,1011.9583333333334,287.04999999999995
2013-11-23,70.54166666666667,1014.4166666666666,287.2218541666666
2013-11-24,67.875,1019.8333333333334,285.18833333333333
2013-11-25,65.875,1022.125,284.8033541666667
2013-11-26,55.875,1020.625,287.1
2013-11-27,41.791666666666664,1015.5833333333334,289.0125
2013-11-28,54.75,1012.9166666666666,286.5959375
2013-11-29,76.83333333333333,1017.75,287.0773125
2013-11-30,78.875,1019.3333333333334,287.48625
2013-12-01,60.333333333333336,1019.625,288.61041666666665
2013-12-02,39.0,1017.5,288.59791666666666
2013-12-03,54.083333333333336,1011.0833333333334,286.8491666666667
2013-12-04,78.33333333333333,1010.0833333333334,286.5445833333333
2013-12-05,71.29166666666667,1013.9166666666666,283.2870833333333
2013-12-06,70.75,1018.2916666666666,281.3270833333333
2013-12-07,75.0,1018.25,282.50395833333334
2013-12-08,77.5,1018.6666666666666,282.8783333333334
2013-12-09,64.25,1021.2083333333334,280.37908333333337
2013-12-10,27.17391304347826,1021.4583333333334,281.9022916666666
2013-12-11,43.5,1022.4583333333334,285.24666666666667
2013-12-12,46.375,1026.9166666666667,285.7171249999999
2013-12-13,50.125,1022.5833333333334,282.6387499999999
2013-12-14,71.875,1023.375,283.35458333333327
2013-12-15,34.375,1022.7916666666666,285.4912499999999
2013-12-16,48.916666666666664,1023.6666666666666,288.2386041666667
2013-12-17,54.0,1028.4583333333333,290.32187500000003
2013-12-18,54.875,1023.9583333333334,289.41333333333324
2013-12-19,55.708333333333336,1016.0416666666666,288.35985416666665
2013-12-20,54.0,1019.3333333333334,282.59375000000006
2013-12-21,54.041666666666664,1023.2916666666666,283.7452083333333
2013-12-22,54.375,1029.375,284.06902083333335
2013-12-23,55.583333333333336,1033.375,286.9291666666667
2013-12-24,53.083333333333336,1030.9583333333333,288.22437499999995
2013-12-25,51.583333333333336,1028.25,289.8097916666666
2013-12-26,51.583333333333336,1028.4583333333333,289.2577708333334
2013-12-27,53.5,1029.0416666666667,288.98875000000004
2013-12-28,54.0,1026.7916666666667,288.21812500000004
2013-12-29,54.0,1026.3333333333333,285.73375
2013-12-30,55.083333333333336,1030.7916666666667,287.06812499999995
2013-12-31,50.375,1030.875,286.24618749999996
2014-01-01,54.333333333333336,1028.0833333333333,285.39624999999995
2014-01-02,58.458333333333336,1024.2916666666667,288.5805208333333
2014-01-03,53.958333333333336,1025.5,287.62145833333335
2014-01-04,57.0,1023.7083333333334,287.23749236324994
2014-01-05,54.541666666666664,1027.2083333333333,287.13041666666675
2014-01-06,52.791666666666664,1029.4583333333333,289.1266666666666
2014-01-07,53.5,1028.25,287.1837500000001
2014-01-08,57.666666666666664,1026.9583333333333,285.92531249999996
2014-01-09,55.125,1027.5416666666667,286.1075
2014-01-10,56.833333333333336,1025.9583333333333,285.29375
2014-01-11,52.791666666666664,1028.0,286.95950000000005
2014-01-12,55.0,1027.9583333333333,285.9060416666667
2014-01-13,57.5,1031.2083333333333,289.0645833333333
2014-01-14,43.8,1027.3333333333333,288.3489583333332
2014-01-15,46.208333333333336,1030.125,292.58500393987504
2014-01-16,52.708333333333336,1022.25,292.10195833333336
2014-01-17,45.291666666666664,1008.5,296.0457561730417
2014-01-18,52.208333333333336,1005.4583333333334,297.8233026937084
2014-01-19,55.041666666666664,1013.0416666666666,292.8348958333333
2014-01-20,56.5,1019.0416666666666,288.9977083333333
2014-01-21,54.0,1019.9583333333334,289.14708333333334
2014-01-22,54.0,1016.75,289.91041666666666
